,imageId,PLU,supplierId,supplierItemId,supplierBatchId,captureSetId,captureSetStartTime,captureTime,mItemId,captureSetEndTime,rigNo
28,481_13781_hafiz-07-02-2020-2-26_cb4737cc-4959-11ea-a955-50eb7165e1b2.png,481,001,001,001,hafiz-07-02-2020-2-26,2020-02-07 14:26:58.121200,2020-02-07 14:27:40.565994,cb4737cc-4959-11ea-a955-50eb7165e1b2,2020-02-07 14:51:58.494523,rig-01
29,481_13782_hafiz-07-02-2020-2-26_cba72eb8-4959-11ea-b45a-50eb7165e1b2.png,481,001,001,001,hafiz-07-02-2020-2-26,2020-02-07 14:26:58.121200,2020-02-07 14:27:41.214311,cba72eb8-4959-11ea-b45a-50eb7165e1b2,2020-02-07 14:51:58.494523,rig-01
30,481_13783_hafiz-07-02-2020-2-26_cc0a1b7a-4959-11ea-81ce-50eb7165e1b2.png,481,001,001,001,hafiz-07-02-2020-2-26,2020-02-07 14:26:58.121200,2020-02-07 14:27:42.045132,cc0a1b7a-4959-11ea-81ce-50eb7165e1b2,2020-02-07 14:51:58.494523,rig-01
31,481_13784_hafiz-07-02-2020-2-26_cc890854-4959-11ea-895c-50eb7165e1b2.png,481,001,001,001,hafiz-07-02-2020-2-26,2020-02-07 14:26:58.121200,2020-02-07 14:27:42.911870,cc890854-4959-11ea-895c-50eb7165e1b2,2020-02-07 14:51:58.494523,rig-01
32,481_13785_hafiz-07-02-2020-2-26_cd0cf9ec-4959-11ea-b540-50eb7165e1b2.png,481,001,001,001,hafiz-07-02-2020-2-26,2020-02-07 14:26:58.121200,2020-02-07 14:27:43.725689,cd0cf9ec-4959-11ea-b540-50eb7165e1b2,2020-02-07 14:51:58.494523,rig-01
33,481_13786_hafiz-07-02-2020-2-26_cd89772e-4959-11ea-bbaa-50eb7165e1b2.png,481,001,001,001,hafiz-07-02-2020-2-26,2020-02-07 14:26:58.121200,2020-02-07 14:27:44.592938,cd89772e-4959-11ea-bbaa-50eb7165e1b2,2020-02-07 14:51:58.494523,rig-01
34,481_13787_hafiz-07-02-2020-2-26_ce0da51e-4959-11ea-b0c0-50eb7165e1b2.png,481,001,001,001,hafiz-07-02-2020-2-26,2020-02-07 14:26:58.121200,2020-02-07 14:27:45.588291,ce0da51e-4959-11ea-b0c0-50eb7165e1b2,2020-02-07 14:51:58.494523,rig-01
35,481_13788_hafiz-07-02-2020-2-26_cea5d2b0-4959-11ea-8ea3-50eb7165e1b2.png,481,001,001,001,hafiz-07-02-2020-2-26,2020-02-07 14:26:58.121200,2020-02-07 14:27:47.119789,cea5d2b0-4959-11ea-8ea3-50eb7165e1b2,2020-02-07 14:51:58.494523,rig-01
36,481_13789_hafiz-07-02-2020-2-26_cf8f0f46-4959-11ea-bb62-50eb7165e1b2.png,481,001,001,001,hafiz-07-02-2020-2-26,2020-02-07 14:26:58.121200,2020-02-07 14:27:48.305407,cf8f0f46-4959-11ea-bb62-50eb7165e1b2,2020-02-07 14:51:58.494523,rig-01
37,481_13790_hafiz-07-02-2020-2-26_d0444598-4959-11ea-b74b-50eb7165e1b2.png,481,001,001,001,hafiz-07-02-2020-2-26,2020-02-07 14:26:58.121200,2020-02-07 14:27:49.531738,d0444598-4959-11ea-b74b-50eb7165e1b2,2020-02-07 14:51:58.494523,rig-01
38,481_13791_hafiz-07-02-2020-2-26_d0ff8a38-4959-11ea-8dfa-50eb7165e1b2.png,481,001,001,001,hafiz-07-02-2020-2-26,2020-02-07 14:26:58.121200,2020-02-07 14:27:50.754467,d0ff8a38-4959-11ea-8dfa-50eb7165e1b2,2020-02-07 14:51:58.494523,rig-01
39,481_13792_hafiz-07-02-2020-2-26_d1b9f78a-4959-11ea-a855-50eb7165e1b2.png,481,001,001,001,hafiz-07-02-2020-2-26,2020-02-07 14:26:58.121200,2020-02-07 14:27:51.935277,d1b9f78a-4959-11ea-a855-50eb7165e1b2,2020-02-07 14:51:58.494523,rig-01
40,481_13793_hafiz-07-02-2020-2-26_d26dfdf6-4959-11ea-b835-50eb7165e1b2.png,481,001,001,001,hafiz-07-02-2020-2-26,2020-02-07 14:26:58.121200,2020-02-07 14:27:52.771332,d26dfdf6-4959-11ea-b835-50eb7165e1b2,2020-02-07 14:51:58.494523,rig-01
41,481_13794_hafiz-07-02-2020-2-26_d2ed904a-4959-11ea-8f8c-50eb7165e1b2.png,481,001,001,001,hafiz-07-02-2020-2-26,2020-02-07 14:26:58.121200,2020-02-07 14:27:53.566208,d2ed904a-4959-11ea-8f8c-50eb7165e1b2,2020-02-07 14:51:58.494523,rig-01
42,481_13795_hafiz-07-02-2020-2-26_d366b4a4-4959-11ea-9a3b-50eb7165e1b2.png,481,001,001,001,hafiz-07-02-2020-2-26,2020-02-07 14:26:58.121200,2020-02-07 14:27:54.717558,d366b4a4-4959-11ea-9a3b-50eb7165e1b2,2020-02-07 14:51:58.494523,rig-01
43,481_13796_hafiz-07-02-2020-2-26_d4168a0c-4959-11ea-b4ef-50eb7165e1b2.png,481,001,001,001,hafiz-07-02-2020-2-26,2020-02-07 14:26:58.121200,2020-02-07 14:27:55.776297,d4168a0c-4959-11ea-b4ef-50eb7165e1b2,2020-02-07 14:51:58.494523,rig-01
44,481_13797_hafiz-07-02-2020-2-26_d4b7f00a-4959-11ea-a644-50eb7165e1b2.png,481,001,001,001,hafiz-07-02-2020-2-26,2020-02-07 14:26:58.121200,2020-02-07 14:27:56.533273,d4b7f00a-4959-11ea-a644-50eb7165e1b2,2020-02-07 14:51:58.494523,rig-01
45,481_13798_hafiz-07-02-2020-2-26_d52b7168-4959-11ea-a4c5-50eb7165e1b2.png,481,001,001,001,hafiz-07-02-2020-2-26,2020-02-07 14:26:58.121200,2020-02-07 14:27:57.284267,d52b7168-4959-11ea-a4c5-50eb7165e1b2,2020-02-07 14:51:58.494523,rig-01
46,481_13799_hafiz-07-02-2020-2-26_d59e07dc-4959-11ea-8fd3-50eb7165e1b2.png,481,001,001,001,hafiz-07-02-2020-2-26,2020-02-07 14:26:58.121200,2020-02-07 14:27:58.374892,d59e07dc-4959-11ea-8fd3-50eb7165e1b2,2020-02-07 14:51:58.494523,rig-01
47,481_13800_hafiz-07-02-2020-2-26_d6449958-4959-11ea-a47f-50eb7165e1b2.png,481,001,001,001,hafiz-07-02-2020-2-26,2020-02-07 14:26:58.121200,2020-02-07 14:27:59.209203,d6449958-4959-11ea-a47f-50eb7165e1b2,2020-02-07 14:51:58.494523,rig-01
48,481_13801_hafiz-07-02-2020-2-26_d6c3c1ae-4959-11ea-9f4e-50eb7165e1b2.png,481,001,001,001,hafiz-07-02-2020-2-26,2020-02-07 14:26:58.121200,2020-02-07 14:27:59.870435,d6c3c1ae-4959-11ea-9f4e-50eb7165e1b2,2020-02-07 14:51:58.494523,rig-01
49,481_13802_hafiz-07-02-2020-2-26_d728a764-4959-11ea-9e43-50eb7165e1b2.png,481,001,001,001,hafiz-07-02-2020-2-26,2020-02-07 14:26:58.121200,2020-02-07 14:28:00.512772,d728a764-4959-11ea-9e43-50eb7165e1b2,2020-02-07 14:51:58.494523,rig-01
50,481_13803_hafiz-07-02-2020-2-26_d78aaaae-4959-11ea-bdcc-50eb7165e1b2.png,481,001,001,001,hafiz-07-02-2020-2-26,2020-02-07 14:26:58.121200,2020-02-07 14:28:01.421343,d78aaaae-4959-11ea-bdcc-50eb7165e1b2,2020-02-07 14:51:58.494523,rig-01
51,481_13804_hafiz-07-02-2020-2-26_d8161076-4959-11ea-83eb-50eb7165e1b2.png,481,001,001,001,hafiz-07-02-2020-2-26,2020-02-07 14:26:58.121200,2020-02-07 14:28:02.352870,d8161076-4959-11ea-83eb-50eb7165e1b2,2020-02-07 14:51:58.494523,rig-01
52,481_13805_hafiz-07-02-2020-2-26_d8a370c2-4959-11ea-8afe-50eb7165e1b2.png,481,001,001,001,hafiz-07-02-2020-2-26,2020-02-07 14:26:58.121200,2020-02-07 14:28:03.122722,d8a370c2-4959-11ea-8afe-50eb7165e1b2,2020-02-07 14:51:58.494523,rig-01
53,481_13806_hafiz-07-02-2020-2-26_d918e9da-4959-11ea-91ad-50eb7165e1b2.png,481,001,001,001,hafiz-07-02-2020-2-26,2020-02-07 14:26:58.121200,2020-02-07 14:28:03.878701,d918e9da-4959-11ea-91ad-50eb7165e1b2,2020-02-07 14:51:58.494523,rig-01
54,481_13807_hafiz-07-02-2020-2-26_d98c4302-4959-11ea-9d7a-50eb7165e1b2.png,481,001,001,001,hafiz-07-02-2020-2-26,2020-02-07 14:26:58.121200,2020-02-07 14:28:05.018129,d98c4302-4959-11ea-9d7a-50eb7165e1b2,2020-02-07 14:51:58.494523,rig-01
55,481_13808_hafiz-07-02-2020-2-26_da397848-4959-11ea-81da-50eb7165e1b2.png,481,001,001,001,hafiz-07-02-2020-2-26,2020-02-07 14:26:58.121200,2020-02-07 14:28:05.860353,da397848-4959-11ea-81da-50eb7165e1b2,2020-02-07 14:51:58.494523,rig-01
56,481_13809_hafiz-07-02-2020-2-26_dabaa4b0-4959-11ea-8c23-50eb7165e1b2.png,481,001,001,001,hafiz-07-02-2020-2-26,2020-02-07 14:26:58.121200,2020-02-07 14:28:06.630800,dabaa4b0-4959-11ea-8c23-50eb7165e1b2,2020-02-07 14:51:58.494523,rig-01
57,481_13810_hafiz-07-02-2020-2-26_db30341c-4959-11ea-85b5-50eb7165e1b2.png,481,001,001,001,hafiz-07-02-2020-2-26,2020-02-07 14:26:58.121200,2020-02-07 14:28:07.992447,db30341c-4959-11ea-85b5-50eb7165e1b2,2020-02-07 14:51:58.494523,rig-01
58,481_13811_hafiz-07-02-2020-2-26_dc01cb98-4959-11ea-8f02-50eb7165e1b2.png,481,001,001,001,hafiz-07-02-2020-2-26,2020-02-07 14:26:58.121200,2020-02-07 14:28:09.713353,dc01cb98-4959-11ea-8f02-50eb7165e1b2,2020-02-07 14:51:58.494523,rig-01
59,481_13812_hafiz-07-02-2020-2-26_dd06c9c8-4959-11ea-9615-50eb7165e1b2.png,481,001,001,001,hafiz-07-02-2020-2-26,2020-02-07 14:26:58.121200,2020-02-07 14:28:10.633445,dd06c9c8-4959-11ea-9615-50eb7165e1b2,2020-02-07 14:51:58.494523,rig-01
60,481_13813_hafiz-07-02-2020-2-26_dd9319d0-4959-11ea-a2ad-50eb7165e1b2.png,481,001,001,001,hafiz-07-02-2020-2-26,2020-02-07 14:26:58.121200,2020-02-07 14:28:11.624983,dd9319d0-4959-11ea-a2ad-50eb7165e1b2,2020-02-07 14:51:58.494523,rig-01
61,481_13814_hafiz-07-02-2020-2-26_de2a4022-4959-11ea-b7be-50eb7165e1b2.png,481,001,001,001,hafiz-07-02-2020-2-26,2020-02-07 14:26:58.121200,2020-02-07 14:28:12.798332,de2a4022-4959-11ea-b7be-50eb7165e1b2,2020-02-07 14:51:58.494523,rig-01
62,481_13815_hafiz-07-02-2020-2-26_dedca258-4959-11ea-b204-50eb7165e1b2.png,481,001,001,001,hafiz-07-02-2020-2-26,2020-02-07 14:26:58.121200,2020-02-07 14:28:13.846477,dedca258-4959-11ea-b204-50eb7165e1b2,2020-02-07 14:51:58.494523,rig-01
63,481_13816_hafiz-07-02-2020-2-26_df7d2f4a-4959-11ea-9f50-50eb7165e1b2.png,481,001,001,001,hafiz-07-02-2020-2-26,2020-02-07 14:26:58.121200,2020-02-07 14:28:14.635248,df7d2f4a-4959-11ea-9f50-50eb7165e1b2,2020-02-07 14:51:58.494523,rig-01
64,481_13817_hafiz-07-02-2020-2-26_dff56e64-4959-11ea-b189-50eb7165e1b2.png,481,001,001,001,hafiz-07-02-2020-2-26,2020-02-07 14:26:58.121200,2020-02-07 14:28:15.490527,dff56e64-4959-11ea-b189-50eb7165e1b2,2020-02-07 14:51:58.494523,rig-01
65,481_13818_hafiz-07-02-2020-2-26_e0799d40-4959-11ea-9a56-50eb7165e1b2.png,481,001,001,001,hafiz-07-02-2020-2-26,2020-02-07 14:26:58.121200,2020-02-07 14:28:17.767497,e0799d40-4959-11ea-9a56-50eb7165e1b2,2020-02-07 14:51:58.494523,rig-01
66,481_13819_hafiz-07-02-2020-2-26_e1d3be48-4959-11ea-aa41-50eb7165e1b2.png,481,001,001,001,hafiz-07-02-2020-2-26,2020-02-07 14:26:58.121200,2020-02-07 14:28:18.581866,e1d3be48-4959-11ea-aa41-50eb7165e1b2,2020-02-07 14:51:58.494523,rig-01
67,481_13820_hafiz-07-02-2020-2-26_e2503f4c-4959-11ea-bbdb-50eb7165e1b2.png,481,001,001,001,hafiz-07-02-2020-2-26,2020-02-07 14:26:58.121200,2020-02-07 14:28:19.308075,e2503f4c-4959-11ea-bbdb-50eb7165e1b2,2020-02-07 14:51:58.494523,rig-01
68,481_13821_hafiz-07-02-2020-2-26_e2bebe8c-4959-11ea-a839-50eb7165e1b2.png,481,001,001,001,hafiz-07-02-2020-2-26,2020-02-07 14:26:58.121200,2020-02-07 14:28:20.285559,e2bebe8c-4959-11ea-a839-50eb7165e1b2,2020-02-07 14:51:58.494523,rig-01
69,481_13822_hafiz-07-02-2020-2-26_e353c146-4959-11ea-b71f-50eb7165e1b2.png,481,001,001,001,hafiz-07-02-2020-2-26,2020-02-07 14:26:58.121200,2020-02-07 14:28:21.049899,e353c146-4959-11ea-b71f-50eb7165e1b2,2020-02-07 14:51:58.494523,rig-01
70,481_13823_hafiz-07-02-2020-2-26_e3c8b086-4959-11ea-95c0-50eb7165e1b2.png,481,001,001,001,hafiz-07-02-2020-2-26,2020-02-07 14:26:58.121200,2020-02-07 14:28:21.853750,e3c8b086-4959-11ea-95c0-50eb7165e1b2,2020-02-07 14:51:58.494523,rig-01
71,481_13824_hafiz-07-02-2020-2-26_e4430952-4959-11ea-b93b-50eb7165e1b2.png,481,001,001,001,hafiz-07-02-2020-2-26,2020-02-07 14:26:58.121200,2020-02-07 14:28:22.830143,e4430952-4959-11ea-b93b-50eb7165e1b2,2020-02-07 14:51:58.494523,rig-01
72,481_13825_hafiz-07-02-2020-2-26_e4d806ba-4959-11ea-93b2-50eb7165e1b2.png,481,001,001,001,hafiz-07-02-2020-2-26,2020-02-07 14:26:58.121200,2020-02-07 14:28:23.764640,e4d806ba-4959-11ea-93b2-50eb7165e1b2,2020-02-07 14:51:58.494523,rig-01
73,481_13826_hafiz-07-02-2020-2-26_e566c5be-4959-11ea-98b1-50eb7165e1b2.png,481,001,001,001,hafiz-07-02-2020-2-26,2020-02-07 14:26:58.121200,2020-02-07 14:28:24.684775,e566c5be-4959-11ea-98b1-50eb7165e1b2,2020-02-07 14:51:58.494523,rig-01
74,481_13827_hafiz-07-02-2020-2-26_e5f32c3a-4959-11ea-beaa-50eb7165e1b2.png,481,001,001,001,hafiz-07-02-2020-2-26,2020-02-07 14:26:58.121200,2020-02-07 14:28:25.581536,e5f32c3a-4959-11ea-beaa-50eb7165e1b2,2020-02-07 14:51:58.494523,rig-01
75,481_13828_hafiz-07-02-2020-2-26_e67dfbbe-4959-11ea-9683-50eb7165e1b2.png,481,001,001,001,hafiz-07-02-2020-2-26,2020-02-07 14:26:58.121200,2020-02-07 14:28:26.527982,e67dfbbe-4959-11ea-9683-50eb7165e1b2,2020-02-07 14:51:58.494523,rig-01
76,481_13829_hafiz-07-02-2020-2-26_e70a3898-4959-11ea-848e-50eb7165e1b2.png,481,001,001,001,hafiz-07-02-2020-2-26,2020-02-07 14:26:58.121200,2020-02-07 14:28:27.502425,e70a3898-4959-11ea-848e-50eb7165e1b2,2020-02-07 14:51:58.494523,rig-01
77,481_13830_hafiz-07-02-2020-2-26_e7a16992-4959-11ea-8a5e-50eb7165e1b2.png,481,001,001,001,hafiz-07-02-2020-2-26,2020-02-07 14:26:58.121200,2020-02-07 14:28:28.369639,e7a16992-4959-11ea-8a5e-50eb7165e1b2,2020-02-07 14:51:58.494523,rig-01
78,481_13831_hafiz-07-02-2020-2-26_e8252292-4959-11ea-9747-50eb7165e1b2.png,481,001,001,001,hafiz-07-02-2020-2-26,2020-02-07 14:26:58.121200,2020-02-07 14:28:29.131602,e8252292-4959-11ea-9747-50eb7165e1b2,2020-02-07 14:51:58.494523,rig-01
79,481_13832_hafiz-07-02-2020-2-26_e8998c68-4959-11ea-89c4-50eb7165e1b2.png,481,001,001,001,hafiz-07-02-2020-2-26,2020-02-07 14:26:58.121200,2020-02-07 14:28:30.127518,e8998c68-4959-11ea-89c4-50eb7165e1b2,2020-02-07 14:51:58.494523,rig-01
80,481_13833_hafiz-07-02-2020-2-26_e931aa5a-4959-11ea-ac53-50eb7165e1b2.png,481,001,001,001,hafiz-07-02-2020-2-26,2020-02-07 14:26:58.121200,2020-02-07 14:28:30.998427,e931aa5a-4959-11ea-ac53-50eb7165e1b2,2020-02-07 14:51:58.494523,rig-01
81,481_13834_hafiz-07-02-2020-2-26_e9b66890-4959-11ea-a5a2-50eb7165e1b2.png,481,001,001,001,hafiz-07-02-2020-2-26,2020-02-07 14:26:58.121200,2020-02-07 14:28:32.353929,e9b66890-4959-11ea-a5a2-50eb7165e1b2,2020-02-07 14:51:58.494523,rig-01
82,481_13835_hafiz-07-02-2020-2-26_ea842ea2-4959-11ea-855c-50eb7165e1b2.png,481,001,001,001,hafiz-07-02-2020-2-26,2020-02-07 14:26:58.121200,2020-02-07 14:28:33.510762,ea842ea2-4959-11ea-855c-50eb7165e1b2,2020-02-07 14:51:58.494523,rig-01
83,481_13836_hafiz-07-02-2020-2-26_eb361082-4959-11ea-af9c-50eb7165e1b2.png,481,001,001,001,hafiz-07-02-2020-2-26,2020-02-07 14:26:58.121200,2020-02-07 14:28:34.619382,eb361082-4959-11ea-af9c-50eb7165e1b2,2020-02-07 14:51:58.494523,rig-01
84,481_13837_hafiz-07-02-2020-2-26_ebdf12b6-4959-11ea-bd62-50eb7165e1b2.png,481,001,001,001,hafiz-07-02-2020-2-26,2020-02-07 14:26:58.121200,2020-02-07 14:28:35.388046,ebdf12b6-4959-11ea-bd62-50eb7165e1b2,2020-02-07 14:51:58.494523,rig-01
85,481_13838_hafiz-07-02-2020-2-26_ec545cfe-4959-11ea-90ed-50eb7165e1b2.png,481,001,001,001,hafiz-07-02-2020-2-26,2020-02-07 14:26:58.121200,2020-02-07 14:28:36.107123,ec545cfe-4959-11ea-90ed-50eb7165e1b2,2020-02-07 14:51:58.494523,rig-01
86,481_13839_hafiz-07-02-2020-2-26_ecc1eeee-4959-11ea-b68a-50eb7165e1b2.png,481,001,001,001,hafiz-07-02-2020-2-26,2020-02-07 14:26:58.121200,2020-02-07 14:28:37.276328,ecc1eeee-4959-11ea-b68a-50eb7165e1b2,2020-02-07 14:51:58.494523,rig-01
